DOB,AGE,DATE,population,Cumulative,Rank
9/5/2012,483,1/1/2014,366570,178187416,178004130.5
9/4/2012,484,1/1/2014,366561,178553976,178370696
9/3/2012,485,1/1/2014,366551,178920527,178737251.8
9/2/2012,486,1/1/2014,366541,179287069,179103798
9/1/2012,487,1/1/2014,366532,179653600,179470334.4
8/31/2012,488,1/1/2014,366522,180020122,179836861.1
8/30/2012,489,1/1/2014,366512,180386634,180203378.2
8/29/2012,490,1/1/2014,366502,180753137,180569885.5
8/28/2012,491,1/1/2014,366493,181119629,180936383.1
8/27/2012,492,1/1/2014,366483,181486113,181302871
8/26/2012,493,1/1/2014,366473,181852586,181669349.2
8/25/2012,494,1/1/2014,366464,182219050,182035817.7
8/24/2012,495,1/1/2014,366454,182585504,182402276.5
8/23/2012,496,1/1/2014,366444,182951948,182768725.7
8/22/2012,497,1/1/2014,366435,183318382,183135165.1
8/21/2012,498,1/1/2014,366425,183684807,183501594.8
8/20/2012,499,1/1/2014,366415,184051222,183868014.8
8/19/2012,500,1/1/2014,366405,184417628,184234425.1
8/18/2012,501,1/1/2014,366396,184784024,184600825.7
8/17/2012,502,1/1/2014,366386,185150410,184967216.6
8/16/2012,503,1/1/2014,366376,185516786,185333597.8
8/15/2012,504,1/1/2014,366367,185883153,185699969.3
8/14/2012,505,1/1/2014,366357,186249510,186066331.1
8/13/2012,506,1/1/2014,366347,186615857,186432683.2
8/12/2012,507,1/1/2014,366338,186982194,186799025.6
8/11/2012,508,1/1/2014,366328,187348522,187165358.4
8/10/2012,509,1/1/2014,366318,187714840,187531681.4
8/9/2012,510,1/1/2014,366308,188081149,187897994.7
8/8/2012,511,1/1/2014,366299,188447448,188264298.3
8/7/2012,512,1/1/2014,366289,188813737,188630592.2
8/6/2012,513,1/1/2014,366279,189180016,188996876.5
8/5/2012,514,1/1/2014,366270,189546286,189363151
8/4/2012,515,1/1/2014,366260,189912546,189729415.8
8/3/2012,516,1/1/2014,366250,190278796,190095671
8/2/2012,517,1/1/2014,366241,190645037,190461916.4
8/1/2012,518,1/1/2014,366231,191011268,190828152.2
7/31/2012,519,1/1/2014,366221,191377489,191194378.2
7/30/2012,520,1/1/2014,366212,191743700,191560594.6
7/29/2012,521,1/1/2014,366202,192109902,191926801.2
7/28/2012,522,1/1/2014,366192,192476094,192292998.2
7/27/2012,523,1/1/2014,366182,192842277,192659185.5
7/26/2012,524,1/1/2014,366173,193208449,193025363
7/25/2012,525,1/1/2014,366163,193574612,193391530.9
7/24/2012,526,1/1/2014,366153,193940766,193757689.1
7/23/2012,527,1/1/2014,366144,194306909,194123837.6
7/22/2012,528,1/1/2014,366134,194673043,194489976.4
7/21/2012,529,1/1/2014,366124,195039168,194856105.5
7/20/2012,530,1/1/2014,366115,195405282,195222224.9
7/19/2012,531,1/1/2014,366105,195771387,195588334.7
7/18/2012,532,1/1/2014,366095,196137482,195954434.7
7/17/2012,533,1/1/2014,366085,196503568,196320525
7/16/2012,534,1/1/2014,366076,196869644,196686605.7
7/15/2012,535,1/1/2014,366066,197235710,197052676.7
7/14/2012,536,1/1/2014,366056,197601766,197418737.9
7/13/2012,537,1/1/2014,366047,197967813,197784789.5
7/12/2012,538,1/1/2014,366037,198333850,198150831.4
7/11/2012,539,1/1/2014,366027,198699877,198516863.6
7/10/2012,540,1/1/2014,366018,199065895,198882886.1
7/9/2012,541,1/1/2014,366008,199431903,199248898.9
7/8/2012,542,1/1/2014,365998,199797901,199614902
7/7/2012,543,1/1/2014,365989,200163890,199980895.5
7/6/2012,544,1/1/2014,365979,200529869,200346879.2
7/5/2012,545,1/1/2014,365969,200895838,200712853.3
7/4/2012,546,1/1/2014,365960,201261797,201078817.7
7/3/2012,547,1/1/2014,365950,201627747,201444772.4
7/2/2012,548,1/1/2014,365940,201993687,201810717.4
7/1/2012,549,1/1/2014,365930,202359617,202176652.3
6/30/2012,550,1/1/2014,365919,202725537,202542577
6/29/2012,551,1/1/2014,365909,203091446,202908491.3
6/28/2012,552,1/1/2014,365899,203457345,203274395.4
6/27/2012,553,1/1/2014,365889,203823233,203640289
6/26/2012,554,1/1/2014,365878,204189111,204006172.4
6/25/2012,555,1/1/2014,365868,204554979,204372045.4
6/24/2012,556,1/1/2014,365858,204920837,204737908.1
6/23/2012,557,1/1/2014,365847,205286684,205103760.5
6/22/2012,558,1/1/2014,365837,205652521,205469602.6
6/21/2012,559,1/1/2014,365827,206018348,205835434.3
6/20/2012,560,1/1/2014,365816,206384164,206201255.7
6/19/2012,561,1/1/2014,365806,206749970,206567066.8
6/18/2012,562,1/1/2014,365796,207115765,206932867.6
6/17/2012,563,1/1/2014,365785,207481551,207298658
6/16/2012,564,1/1/2014,365775,207847326,207664438.2
6/15/2012,565,1/1/2014,365765,208213090,208030208
6/14/2012,566,1/1/2014,365754,208578845,208395967.4
6/13/2012,567,1/1/2014,365744,208944589,208761716.6
6/12/2012,568,1/1/2014,365734,209310322,209127455.4
6/11/2012,569,1/1/2014,365723,209676046,209493183.9
6/10/2012,570,1/1/2014,365713,210041759,209858902.1
6/9/2012,571,1/1/2014,365703,210407461,210224610
6/8/2012,572,1/1/2014,365692,210773154,210590307.5
6/7/2012,573,1/1/2014,365682,211138836,210955994.8
6/6/2012,574,1/1/2014,365672,211504508,211321671.7
6/5/2012,575,1/1/2014,365661,211870169,211687338.3
6/4/2012,576,1/1/2014,365651,212235820,212052994.6
6/3/2012,577,1/1/2014,365641,212601461,212418640.5
6/2/2012,578,1/1/2014,365630,212967091,212784276.1
6/1/2012,579,1/1/2014,365620,213332712,213149901.5
5/31/2012,580,1/1/2014,365610,213698321,213515516.5
5/30/2012,581,1/1/2014,365600,214063921,213881121.1
5/29/2012,582,1/1/2014,365589,214429510,214246715.5
5/28/2012,583,1/1/2014,365579,214795089,214612299.6
5/27/2012,584,1/1/2014,365569,215160658,214977873.3
5/26/2012,585,1/1/2014,365558,215526216,215343436.7
5/25/2012,586,1/1/2014,365548,215891764,215708989.8
5/24/2012,587,1/1/2014,365538,216257301,216074532.6
5/23/2012,588,1/1/2014,365527,216622829,216440065
5/22/2012,589,1/1/2014,365517,216988346,216805587.2
5/21/2012,590,1/1/2014,365507,217353852,217171099
5/20/2012,591,1/1/2014,365496,217719349,217536600.6
5/19/2012,592,1/1/2014,365486,218084835,217902091.8
5/18/2012,593,1/1/2014,365476,218450311,218267572.7
5/17/2012,594,1/1/2014,365465,218815776,218633043.2
5/16/2012,595,1/1/2014,365455,219181231,218998503.5
5/15/2012,596,1/1/2014,365445,219546676,219363953.5
5/14/2012,597,1/1/2014,365434,219912110,219729393.1
5/13/2012,598,1/1/2014,365424,220277535,220094822.4
5/12/2012,599,1/1/2014,365414,220642948,220460241.4
5/11/2012,600,1/1/2014,365404,221008352,220825650.1
5/10/2012,601,1/1/2014,365393,221373745,221191048.5
5/9/2012,602,1/1/2014,365383,221739128,221556436.6
5/8/2012,603,1/1/2014,365373,222104501,221921814.4
5/7/2012,604,1/1/2014,365362,222469863,222287181.8
5/6/2012,605,1/1/2014,365352,222835215,222652539
5/5/2012,606,1/1/2014,365342,223200557,223017885.8
5/4/2012,607,1/1/2014,365331,223565888,223383222.4
5/3/2012,608,1/1/2014,365321,223931209,223748548.6
5/2/2012,609,1/1/2014,365311,224296520,224113864.5
5/1/2012,610,1/1/2014,365300,224661820,224479170.1
4/30/2012,611,1/1/2014,365290,225027110,224844465.4
4/29/2012,612,1/1/2014,365280,225392390,225209750.3
4/28/2012,613,1/1/2014,365270,225757660,225575025
4/27/2012,614,1/1/2014,365259,226122919,225940289.4
4/26/2012,615,1/1/2014,365249,226488168,226305543.4
4/25/2012,616,1/1/2014,365239,226853406,226670787.2
4/24/2012,617,1/1/2014,365228,227218635,227036020.6
4/23/2012,618,1/1/2014,365218,227583853,227401243.8
4/22/2012,619,1/1/2014,365208,227949060,227766456.6
4/21/2012,620,1/1/2014,365197,228314258,228131659.1
4/20/2012,621,1/1/2014,365187,228679445,228496851.3
4/19/2012,622,1/1/2014,365177,229044622,228862033.2
4/18/2012,623,1/1/2014,365166,229409788,229227204.8
4/17/2012,624,1/1/2014,365156,229774944,229592366.1
4/16/2012,625,1/1/2014,365146,230140090,229957517.1
4/15/2012,626,1/1/2014,365136,230505226,230322657.8
4/14/2012,627,1/1/2014,365125,230870351,230687788.2
4/13/2012,628,1/1/2014,365115,231235466,231052908.3
4/12/2012,629,1/1/2014,365105,231600570,231418018.1
4/11/2012,630,1/1/2014,365094,231965665,231783117.6
4/10/2012,631,1/1/2014,365084,232330749,232148206.7
4/9/2012,632,1/1/2014,365074,232695822,232513285.6
4/8/2012,633,1/1/2014,365063,233060886,232878354.2
4/7/2012,634,1/1/2014,365053,233425939,233243412.4
4/6/2012,635,1/1/2014,365043,233790982,233608460.4
4/5/2012,636,1/1/2014,365033,234156014,233973498.1
4/4/2012,637,1/1/2014,365022,234521037,234338525.4
4/3/2012,638,1/1/2014,365012,234886048,234703542.5
4/2/2012,639,1/1/2014,365002,235251050,235068549.2
4/1/2012,640,1/1/2014,364991,235616041,235433545.7
3/31/2012,641,1/1/2014,364981,235981022,235798531.9
3/30/2012,642,1/1/2014,364971,236345993,236163507.7
3/29/2012,643,1/1/2014,364960,236710953,236528473.3
3/28/2012,644,1/1/2014,364950,237075904,236893428.5
3/27/2012,645,1/1/2014,364940,237440843,237258373.5
3/26/2012,646,1/1/2014,364930,237805773,237623308.2
3/25/2012,647,1/1/2014,364919,238170692,237988232.5
3/24/2012,648,1/1/2014,364909,238535601,238353146.6
3/23/2012,649,1/1/2014,364899,238900500,238718050.3
3/22/2012,650,1/1/2014,364888,239265388,239082943.8
3/21/2012,651,1/1/2014,364878,239630266,239447827
3/20/2012,652,1/1/2014,364868,239995134,239812699.9
3/19/2012,653,1/1/2014,364857,240359991,240177562.4
3/18/2012,654,1/1/2014,364847,240724838,240542414.7
3/17/2012,655,1/1/2014,364837,241089675,240907256.7
3/16/2012,656,1/1/2014,364827,241454502,241272088.4
3/15/2012,657,1/1/2014,364816,241819318,241636909.8
3/14/2012,658,1/1/2014,364806,242184124,242001720.9
3/13/2012,659,1/1/2014,364796,242548920,242366521.7
3/12/2012,660,1/1/2014,364785,242913705,242731312.2
3/11/2012,661,1/1/2014,364775,243278480,243096092.4
3/10/2012,662,1/1/2014,364765,243643245,243460862.4
3/9/2012,663,1/1/2014,364754,244007999,243825622
3/8/2012,664,1/1/2014,364744,244372743,244190371.3
3/7/2012,665,1/1/2014,364734,244737477,244555110.4
3/6/2012,666,1/1/2014,364724,245102201,244919839.1
3/5/2012,667,1/1/2014,364713,245466914,245284557.6
3/4/2012,668,1/1/2014,364703,245831617,245649265.7
3/3/2012,669,1/1/2014,364693,246196310,246013963.6
3/2/2012,670,1/1/2014,364682,246560992,246378651.2
3/1/2012,671,1/1/2014,364672,246925665,246743328.5
2/29/2012,672,1/1/2014,364662,247290326,247107995.5
2/28/2012,673,1/1/2014,364652,247654978,247472652.2
2/27/2012,674,1/1/2014,364641,248019619,247837298.6
2/26/2012,675,1/1/2014,364631,248384250,248201934.7
2/25/2012,676,1/1/2014,364621,248748871,248566560.6
2/24/2012,677,1/1/2014,364610,249113481,248931176.1
2/23/2012,678,1/1/2014,364600,249478081,249295781.4
2/22/2012,679,1/1/2014,364590,249842671,249660376.3
2/21/2012,680,1/1/2014,364580,250207251,250024961
2/20/2012,681,1/1/2014,364569,250571820,250389535.4
2/19/2012,682,1/1/2014,364559,250936379,250754099.5
2/18/2012,683,1/1/2014,364549,251300928,251118653.3
2/17/2012,684,1/1/2014,364538,251665466,251483196.8
2/16/2012,685,1/1/2014,364528,252029994,251847730.1
2/15/2012,686,1/1/2014,364518,252394512,252212253
2/14/2012,687,1/1/2014,364508,252759019,252576765.7
2/13/2012,688,1/1/2014,364497,253123517,252941268.1
2/12/2012,689,1/1/2014,364487,253488004,253305760.2
2/11/2012,690,1/1/2014,364477,253852480,253670242
2/10/2012,691,1/1/2014,364466,254216947,254034713.5
2/9/2012,692,1/1/2014,364456,254581403,254399174.7
2/8/2012,693,1/1/2014,364446,254945849,254763625.7
2/7/2012,694,1/1/2014,364436,255310284,255128066.3
2/6/2012,695,1/1/2014,364425,255674709,255492496.7
2/5/2012,696,1/1/2014,364415,256039124,255856916.8
2/4/2012,697,1/1/2014,364405,256403529,256221326.6
2/3/2012,698,1/1/2014,364394,256767923,256585726.2
2/2/2012,699,1/1/2014,364384,257132307,256950115.4
2/1/2012,700,1/1/2014,364374,257496681,257314494.4
1/31/2012,701,1/1/2014,364364,257861045,257678863.1
1/30/2012,702,1/1/2014,364353,258225398,258043221.5
1/29/2012,703,1/1/2014,364343,258589741,258407569.6
1/28/2012,704,1/1/2014,364333,258954074,258771907.4
1/27/2012,705,1/1/2014,364322,259318396,259136235
1/26/2012,706,1/1/2014,364312,259682708,259500552.2
1/25/2012,707,1/1/2014,364302,260047010,259864859.2
1/24/2012,708,1/1/2014,364292,260411302,260229155.9
1/23/2012,709,1/1/2014,364281,260775583,260593442.4
1/22/2012,710,1/1/2014,364271,261139854,260957718.5
1/21/2012,711,1/1/2014,364261,261504115,261321984.4
1/20/2012,712,1/1/2014,364250,261868365,261686240
1/19/2012,713,1/1/2014,364240,262232605,262050485.3
1/18/2012,714,1/1/2014,364230,262596835,262414720.3
1/17/2012,715,1/1/2014,364220,262961055,262778945.1
1/16/2012,716,1/1/2014,364209,263325264,263143159.5
1/15/2012,717,1/1/2014,364199,263689463,263507363.7
1/14/2012,718,1/1/2014,364189,264053652,263871557.7
1/13/2012,719,1/1/2014,364179,264417831,264235741.3
1/12/2012,720,1/1/2014,364168,264781999,264599914.7
1/11/2012,721,1/1/2014,364158,265146157,264964077.8
1/10/2012,722,1/1/2014,364148,265510304,265328230.6
1/9/2012,723,1/1/2014,364137,265874442,265692373.1
1/8/2012,724,1/1/2014,364127,266238569,266056505.4
1/7/2012,725,1/1/2014,364117,266602686,266420627.3
1/6/2012,726,1/1/2014,364107,266966792,266784739
1/5/2012,727,1/1/2014,364096,267330889,267148840.5
1/4/2012,728,1/1/2014,364086,267694975,267512931.6
1/3/2012,729,1/1/2014,364076,268059050,267877012.5
1/2/2012,730,1/1/2014,364065,268423116,268241083.1
1/1/2012,731,1/1/2014,364055,268787171,268605143.5
12/31/2011,732,1/1/2014,364045,269151216,268969193.5
12/30/2011,733,1/1/2014,364035,269515251,269333233.3
12/29/2011,734,1/1/2014,364024,269879275,269697262.8
12/28/2011,735,1/1/2014,364014,270243289,270061282.1
12/27/2011,736,1/1/2014,364004,270607293,270425291
12/26/2011,737,1/1/2014,363994,270971287,270789289.7
12/25/2011,738,1/1/2014,363983,271335270,271153278.2
12/24/2011,739,1/1/2014,363973,271699243,271517256.3
12/23/2011,740,1/1/2014,363963,272063206,271881224.2
12/22/2011,741,1/1/2014,363952,272427158,272245181.8
12/21/2011,742,1/1/2014,363942,272791100,272609129.1
12/20/2011,743,1/1/2014,363932,273155032,272973066.2
12/19/2011,744,1/1/2014,363922,273518954,273336993
12/18/2011,745,1/1/2014,363911,273882865,273700909.5
12/17/2011,746,1/1/2014,363901,274246766,274064815.8
12/16/2011,747,1/1/2014,363891,274610657,274428711.8
12/15/2011,748,1/1/2014,363881,274974538,274792597.5
12/14/2011,749,1/1/2014,363870,275338408,275156472.9
12/13/2011,750,1/1/2014,363860,275702268,275520338.1
12/12/2011,751,1/1/2014,363850,276066118,275884193
12/11/2011,752,1/1/2014,363840,276429957,276248037.7
12/10/2011,753,1/1/2014,363829,276793787,276611872.1
12/9/2011,754,1/1/2014,363819,277157606,276975696.2
12/8/2011,755,1/1/2014,363809,277521414,277339510
12/7/2011,756,1/1/2014,363798,277885213,277703313.6
12/6/2011,757,1/1/2014,363788,278249001,278067106.9
12/5/2011,758,1/1/2014,363778,278612779,278430890
12/4/2011,759,1/1/2014,363768,278976547,278794662.7
12/3/2011,760,1/1/2014,363757,279340304,279158425.3
12/2/2011,761,1/1/2014,363747,279704051,279522177.5
12/1/2011,762,1/1/2014,363737,280067788,279885919.5
11/30/2011,763,1/1/2014,363727,280431514,280249651.2
11/29/2011,764,1/1/2014,363716,280795231,280613372.7
11/28/2011,765,1/1/2014,363706,281158937,280977083.8
11/27/2011,766,1/1/2014,363696,281522633,281340784.8
11/26/2011,767,1/1/2014,363686,281886318,281704475.4
11/25/2011,768,1/1/2014,363675,282249993,282068155.8
11/24/2011,769,1/1/2014,363665,282613658,282431826
11/23/2011,770,1/1/2014,363655,282977313,282795485.8
11/22/2011,771,1/1/2014,363644,283340958,283159135.5
11/21/2011,772,1/1/2014,363634,283704592,283522774.8
11/20/2011,773,1/1/2014,363624,284068216,283886403.9
11/19/2011,774,1/1/2014,363614,284431830,284250022.7
11/18/2011,775,1/1/2014,363603,284795433,284613631.3
11/17/2011,776,1/1/2014,363593,285159026,284977229.6
11/16/2011,777,1/1/2014,363583,285522609,285340817.6
11/15/2011,778,1/1/2014,363573,285886182,285704395.4
11/14/2011,779,1/1/2014,363562,286249744,286067962.9
11/13/2011,780,1/1/2014,363552,286613296,286431520.2
11/12/2011,781,1/1/2014,363542,286976838,286795067.2
11/11/2011,782,1/1/2014,363532,287340370,287158603.9
11/10/2011,783,1/1/2014,363521,287703891,287522130.4
11/9/2011,784,1/1/2014,363511,288067402,287885646.6
11/8/2011,785,1/1/2014,363501,288430903,288249152.6
11/7/2011,786,1/1/2014,363491,288794394,288612648.3
11/6/2011,787,1/1/2014,363480,289157874,288976133.8
11/5/2011,788,1/1/2014,363470,289521344,289339609
11/4/2011,789,1/1/2014,363460,289884804,289703073.9
11/3/2011,790,1/1/2014,363450,290248253,290066528.6
11/2/2011,791,1/1/2014,363439,290611693,290429973
11/1/2011,792,1/1/2014,363429,290975122,290793407.2
10/31/2011,793,1/1/2014,363419,291338540,291156831.1
10/30/2011,794,1/1/2014,363409,291701949,291520244.7
10/29/2011,795,1/1/2014,363398,292065347,291883648.1
10/28/2011,796,1/1/2014,363388,292428735,292247041.3
10/27/2011,797,1/1/2014,363378,292792113,292610424.2
10/26/2011,798,1/1/2014,363368,293155481,292973796.8
10/25/2011,799,1/1/2014,363357,293518838,293337159.2
10/24/2011,800,1/1/2014,363347,293882185,293700511.3
10/23/2011,801,1/1/2014,363337,294245522,294063853.2
10/22/2011,802,1/1/2014,363326,294608848,294427184.8
10/21/2011,803,1/1/2014,363316,294972164,294790506.2
10/20/2011,804,1/1/2014,363306,295335470,295153817.3
10/19/2011,805,1/1/2014,363296,295698766,295517118.1
10/18/2011,806,1/1/2014,363285,296062051,295880408.7
10/17/2011,807,1/1/2014,363275,296425327,296243689.1
10/16/2011,808,1/1/2014,363265,296788592,296606959.2
10/15/2011,809,1/1/2014,363255,297151846,296970219.1
10/14/2011,810,1/1/2014,363244,297515091,297333468.7
10/13/2011,811,1/1/2014,363234,297878325,297696708
10/12/2011,812,1/1/2014,363224,298241549,298059937.1
10/11/2011,813,1/1/2014,363214,298604763,298423156
10/10/2011,814,1/1/2014,363203,298967966,298786364.6
10/9/2011,815,1/1/2014,363193,299331160,299149562.9
10/8/2011,816,1/1/2014,363183,299694343,299512751
10/7/2011,817,1/1/2014,363173,300057515,299875928.9
10/6/2011,818,1/1/2014,363162,300420678,300239096.5
10/5/2011,819,1/1/2014,363152,300783830,300602253.8
10/4/2011,820,1/1/2014,363142,301146972,300965400.9
10/3/2011,821,1/1/2014,363132,301510104,301328537.8
10/2/2011,822,1/1/2014,363121,301873225,301691664.4
10/1/2011,823,1/1/2014,363111,302236336,302054780.8
9/30/2011,824,1/1/2014,363101,302599437,302417886.9
9/29/2011,825,1/1/2014,363091,302962528,302780982.7
9/28/2011,826,1/1/2014,363080,303325609,303144068.4
9/27/2011,827,1/1/2014,363070,303688679,303507143.7
9/26/2011,828,1/1/2014,363060,304051739,303870208.9
9/25/2011,829,1/1/2014,363050,304414789,304233263.8
9/24/2011,830,1/1/2014,363040,304777828,304596308.4
9/23/2011,831,1/1/2014,363029,305140857,304959342.8
9/22/2011,832,1/1/2014,363019,305503876,305322366.9
9/21/2011,833,1/1/2014,363009,305866885,305685380.9
9/20/2011,834,1/1/2014,362999,306229884,306048384.5
9/19/2011,835,1/1/2014,362988,306592872,306411377.9
9/18/2011,836,1/1/2014,362978,306955850,306774361.1
9/17/2011,837,1/1/2014,362968,307318818,307137334
9/16/2011,838,1/1/2014,362958,307681776,307500296.7
9/15/2011,839,1/1/2014,362947,308044723,307863249.2
9/14/2011,840,1/1/2014,362937,308407660,308226191.4
9/13/2011,841,1/1/2014,362927,308770587,308589123.3
9/12/2011,842,1/1/2014,362917,309133503,308952045
9/11/2011,843,1/1/2014,362906,309496410,309314956.5
9/10/2011,844,1/1/2014,362896,309859306,309677857.8
9/9/2011,845,1/1/2014,362886,310222192,310040748.7
9/8/2011,846,1/1/2014,362876,310585067,310403629.5
9/7/2011,847,1/1/2014,362865,310947933,310766500
9/6/2011,848,1/1/2014,362855,311310788,311129360.3
9/5/2011,849,1/1/2014,362845,311673633,311492210.3
9/4/2011,850,1/1/2014,362835,312036467,311855050.1
9/3/2011,851,1/1/2014,362824,312399292,312217879.7
9/2/2011,852,1/1/2014,362814,312762106,312580699
9/1/2011,853,1/1/2014,362804,313124910,312943508.1
8/31/2011,854,1/1/2014,362794,313487704,313306306.9
8/30/2011,855,1/1/2014,362783,313850487,313669095.5
8/29/2011,856,1/1/2014,362773,314213260,314031873.9
8/28/2011,857,1/1/2014,362763,314576023,314394642
8/27/2011,858,1/1/2014,362753,314938776,314757399.9
8/26/2011,859,1/1/2014,362743,315301519,315120147.5
